"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"100",2017-12-02,1.42829171,1.4434009,1.33698253,1.43067987,72496502.4965287,1.40143644,1.40174557
"101",2017-12-01,1.30800716,1.49186125,1.22361289,1.44278664,88574392.0738478,1.33485822,1.34186809
"102",2017-11-30,1.25992252,1.38235988,1.10196333,1.31893269,123321641.445399,1.27938138,1.27793158
"103",2017-11-29,1.46518828,1.53465964,1.10791751,1.2169881,219226872.131854,1.42414774,1.42007125
"104",2017-11-28,1.04283254,1.48228531,1.02834485,1.48228531,270591757.589378,1.18526978,1.17581941
"105",2017-11-27,0.8391438,1.0922078,0.79669396,1.04791361,165508395.056257,0.93567012,0.90638971
"106",2017-11-26,0.80739292,0.83995722,0.76506157,0.83995722,56193464.3556443,0.79238872,0.79228826
"107",2017-11-25,0.78657334,0.85430615,0.71464283,0.80829844,79845235.584836,0.77760407,0.78393331
"108",2017-11-24,0.78166578,0.79623154,0.68554887,0.78515761,143102708.250309,0.74251745,0.74511621
"109",2017-11-23,0.90016472,0.91549801,0.78456086,0.79944494,80943193.4730268,0.87843843,0.87879482
"110",2017-11-22,0.89018903,0.95582324,0.85199971,0.89933118,77887537.1718525,0.90764279,0.9075992
"111",2017-11-21,0.96473195,0.98633404,0.7768486,0.88656514,139139729.647939,0.89713697,0.89949114
"112",2017-11-20,0.85713633,0.99229778,0.85713633,0.9609311,95092303.8018069,0.93185075,0.92932629
"113",2017-11-19,0.81771712,0.88110724,0.80784025,0.86712685,71216264.5962649,0.84555638,0.844951
"114",2017-11-18,0.79223597,0.84040365,0.75344372,0.82160481,70270821.1185303,0.78991546,0.79124353
"115",2017-11-17,0.82368867,0.87776818,0.7342898,0.79943205,128604115.141963,0.80567394,0.80496391
"116",2017-11-16,0.7895473,0.89501637,0.71243681,0.8245053,160763166.878141,0.79945078,0.79546327
"117",2017-11-15,0.60825556,0.7874882,0.60825556,0.7874882,110271995.159815,0.68451265,0.67579203
"118",2017-11-14,0.58669559,0.61927898,0.54169914,0.61044836,55623857.0586093,0.58278202,0.58331252
"119",2017-11-13,0.59151045,0.64948504,0.57499338,0.59111673,63709163.613588,0.6088304,0.60853127
"120",2017-11-12,0.62561464,0.63593981,0.50704189,0.59300122,75127586.4816614,0.58098716,0.58185719
"121",2017-11-11,0.50161371,0.62386258,0.49951721,0.62128482,67976812.2147716,0.53666453,0.53905035
"122",2017-11-10,0.5358661,0.56382577,0.45920009,0.50523566,88857694.0510246,0.51894335,0.5168151
"123",2017-11-09,0.47434924,0.59547186,0.46638696,0.52976946,130518552.379169,0.5446367,0.54090974
"124",2017-11-08,0.38335067,0.48986082,0.38167947,0.47717726,93946789.8303037,0.43753516,0.4292017
"125",2017-11-07,0.37266178,0.39809502,0.36290839,0.38257446,40148330.2743346,0.38109425,0.3810136
"126",2017-11-06,0.34997411,0.38037439,0.34116174,0.37250065,35400187.0724618,0.35538645,0.35584494
"127",2017-11-05,0.36807412,0.37212012,0.33658389,0.35001959,36972407.3953983,0.35241742,0.35374344
"128",2017-11-04,0.37639702,0.3848047,0.36438728,0.36900352,23137693.0736197,0.37171823,0.37174369
"129",2017-11-03,0.36418619,0.38863743,0.35940968,0.37212884,34769542.6489245,0.3697742,0.36986442
"130",2017-11-02,0.36456096,0.383576,0.32097394,0.36603164,57065530.7848767,0.35250744,0.35145061
"131",2017-11-01,0.39138578,0.39138578,0.3563314,0.36347334,33081646.368324,0.37550906,0.3763815
"132",2017-10-31,0.40834297,0.40834297,0.38935275,0.3917116,19987271.2989761,0.39763502,0.39762442
"133",2017-10-30,0.40736995,0.4149817,0.3862309,0.4090498,22164200.2613685,0.39846181,0.3987254
"134",2017-10-29,0.40135524,0.41760277,0.37636321,0.40829191,39010497.6448362,0.40141796,0.40222968
"135",2017-10-28,0.42529699,0.42983907,0.39855418,0.40104668,22514418.3238481,0.41488576,0.41529188
"136",2017-10-27,0.42110443,0.4413694,0.39979818,0.42397653,21063418.5011662,0.42252306,0.42283246
"137",2017-10-26,0.4498184,0.46105251,0.41810969,0.42199744,25447643.3295745,0.44284091,0.44251965
"138",2017-10-25,0.45695173,0.47498843,0.43359284,0.45018929,31915458.3626981,0.44931843,0.44831893
"139",2017-10-24,0.39603312,0.50579593,0.38195144,0.45524142,103581740.822588,0.45648891,0.44907056
"140",2017-10-23,0.39101727,0.39893048,0.36247121,0.39275412,31339825.2484134,0.3801805,0.380449
"141",2017-10-22,0.39046541,0.41242558,0.38162831,0.3912692,23825385.6206462,0.39559567,0.39649339
"142",2017-10-21,0.40088173,0.40593768,0.32434802,0.39050568,51029897.7186335,0.37221883,0.37326883
"143",2017-10-20,0.43318215,0.43521301,0.39034791,0.40397559,44152369.8191845,0.40891062,0.40979979
"144",2017-10-19,0.45457459,0.46683436,0.41608562,0.4331812,28248435.5886077,0.44276271,0.44403379
"145",2017-10-18,0.46940263,0.48045673,0.4285142,0.4551517,27371492.6949148,0.45450284,0.45526906
"146",2017-10-17,0.45015087,0.49588891,0.43457994,0.47497141,26689493.5326764,0.44748721,0.44681805
"147",2017-10-16,0.43808909,0.45932665,0.42220404,0.4489963,17964817.7423622,0.44277671,0.4430666
"148",2017-10-15,0.45792977,0.45945817,0.41398024,0.43919317,18798432.9648833,0.43844534,0.43737965
"149",2017-10-14,0.44139285,0.48132005,0.43109919,0.45650534,25014296.222056,0.45501762,0.45519612
"150",2017-10-13,0.41304807,0.44481331,0.40130952,0.44011683,33526393.854735,0.42482234,0.42522588
"151",2017-10-12,0.48112686,0.48552489,0.39758191,0.41166218,40640932.4792964,0.45208569,0.45847706
"152",2017-10-11,0.47680599,0.48837341,0.46455073,0.48054876,14456259.3015926,0.47588072,0.47604969
"153",2017-10-10,0.46824315,0.48682342,0.45096168,0.47645118,15474263.3743236,0.46907905,0.4701902
"154",2017-10-09,0.49952822,0.50111437,0.43811929,0.46703356,38500242.6754907,0.47291731,0.47839627
"155",2017-10-08,0.53620549,0.53754678,0.49476347,0.49999459,16865220.341077,0.52327513,0.52380911
"156",2017-10-07,0.50354225,0.54160239,0.48888286,0.53838147,15720101.9052616,0.50865821,0.50934002
"157",2017-10-06,0.542321,0.56257136,0.49386452,0.5027393,22112176.4253825,0.5365626,0.5406368
"158",2017-10-05,0.54561061,0.56792048,0.51927007,0.53915788,11552841.7462273,0.54323186,0.54415175
"159",2017-10-04,0.56095634,0.56927402,0.51837843,0.54494372,14176272.3559579,0.54519889,0.54415392
"160",2017-10-03,0.57730305,0.58132065,0.51604762,0.55867171,21411051.3222491,0.54893791,0.54925857
"161",2017-10-02,0.61311487,0.62198454,0.56471072,0.57692189,21889222.9589618,0.58955794,0.59320929
"162",2017-10-01,0.62108774,0.62898336,0.59196989,0.60976333,12935767.5455987,0.61251941,0.60977428
"163",2017-09-30,0.58377022,0.64631365,0.57635097,0.6210104,33672470.1712257,0.61538343,0.61328581
"164",2017-09-29,0.59542667,0.60950053,0.54280172,0.58330199,28508940.9057597,0.5769449,0.57801199
"165",2017-09-28,0.55103757,0.61194536,0.52759074,0.59493418,39824692.0505016,0.56604889,0.55940581
"166",2017-09-27,0.51408669,0.55435905,0.50695418,0.55057229,22060395.4390271,0.53164872,0.53226925
"167",2017-09-26,0.55590589,0.55952219,0.50803896,0.51391518,28388414.3572423,0.53601958,0.53745635
"168",2017-09-25,0.52125924,0.5664588,0.52125924,0.5564186,18826105.0932328,0.54657943,0.5460531
"169",2017-09-24,0.54027899,0.54163464,0.50678506,0.52108223,17613739.6207876,0.52298867,0.5228334
"170",2017-09-23,0.50776401,0.55329244,0.49497405,0.5425115,15470747.2867488,0.53007037,0.53007936
"171",2017-09-22,0.49936742,0.51737475,0.47381157,0.50841478,17438236.114177,0.49642049,0.49695306
"172",2017-09-21,0.56672737,0.57075177,0.46924605,0.50026746,36926693.4245234,0.51802632,0.52402291
"173",2017-09-20,0.55994564,0.58372594,0.5452293,0.56578414,15401775.1804692,0.56657971,0.56715641
"174",2017-09-19,0.60785433,0.61174155,0.55361409,0.5648417,22799304.5547255,0.57711268,0.57596699
"175",2017-09-18,0.49695549,0.61116303,0.49695549,0.60677007,46989265.878436,0.58088295,0.57432813
"176",2017-09-17,0.48504995,0.50577894,0.46369726,0.49725229,15181558.7725281,0.48175337,0.48349754
"177",2017-09-16,0.48056037,0.51030896,0.45555824,0.48742038,27579261.4617242,0.48626316,0.48407345
"178",2017-09-15,0.44740456,0.50929022,0.37159021,0.48085323,87228044.7138148,0.45608242,0.45528374
"179",2017-09-14,0.56561736,0.57368359,0.44190151,0.44190151,58176846.7032406,0.50619725,0.50973908
"180",2017-09-13,0.59214667,0.5973056,0.47443683,0.56675279,56938750.9268185,0.53018483,0.52968694
"181",2017-09-12,0.56397423,0.64591258,0.55172829,0.59337753,72936044.6549726,0.6024783,0.60324729
"182",2017-09-11,0.49916813,0.55869142,0.48300311,0.55782223,42264132.6183671,0.50804633,0.50836239
"183",2017-09-10,0.55820337,0.5677628,0.4663458,0.49673284,65818838.4105258,0.5074469,0.51115425
"184",2017-09-09,0.54060566,0.58423476,0.52352785,0.56274481,27060293.3381859,0.55414565,0.55287441
"185",2017-09-08,0.6461538,0.65634319,0.48814457,0.54116767,89873563.9819623,0.57599953,0.58951508
"186",2017-09-07,0.73838506,0.73843448,0.61788314,0.64214234,48303490.1084386,0.68520304,0.68567594
"187",2017-09-06,0.61460585,0.74838596,0.59633147,0.7380343,44298210.2740634,0.66440024,0.66932425
"188",2017-09-05,0.54898133,0.64688347,0.4681487,0.61685143,74601317.7303466,0.56709677,0.57621546
"189",2017-09-04,0.74378974,0.74378974,0.40884502,0.55641558,131397540.350457,0.61645907,0.63946788
"190",2017-09-03,0.69762013,0.77635771,0.67325055,0.74699813,39471167.0258399,0.73297791,0.73249093
"191",2017-09-02,0.79596207,0.80198491,0.64832759,0.6977186,56304599.7123968,0.70797379,0.71211923
"192",2017-09-01,0.84250953,0.8809539,0.77262677,0.80707697,34488479.2313617,0.83683838,0.84142707
"193",2017-08-31,0.86769241,0.90152832,0.82295664,0.84078123,17782238.8434241,0.87711409,0.87645622
"194",2017-08-30,0.81345348,0.87564196,0.79278311,0.86778784,19785753.432997,0.83964692,0.84109615
"195",2017-08-29,0.87696093,0.87696093,0.71389716,0.81331669,34957496.0929307,0.83533651,0.83683361
"196",2017-08-28,0.92080119,0.92610263,0.80749263,0.87273452,27528748.8190187,0.87207146,0.87727838
"197",2017-08-27,0.96051391,0.97896062,0.88420027,0.92044038,19198178.2806596,0.92220184,0.92305801
"198",2017-08-26,0.91986377,0.96894756,0.87963629,0.96143282,16804683.9570143,0.91568105,0.91710397
"199",2017-08-25,0.89337571,0.9346385,0.83668478,0.91711307,19637735.3982085,0.87917749,0.87784516
"200",2017-08-24,0.85386283,0.88938902,0.80797475,0.88895676,18791587.2056699,0.84497807,0.84617538
"201",2017-08-23,0.84180464,0.93809945,0.83227685,0.85327722,31981506.1172858,0.87377538,0.87466211
"202",2017-08-22,0.90664508,0.90664508,0.78189556,0.84603517,30889285.0658761,0.84649063,0.84671089
"203",2017-08-21,0.90433307,0.93658589,0.84253139,0.90682996,36023456.7003919,0.88965514,0.89015984
"204",2017-08-20,0.97876973,1.02684599,0.93723494,0.94657191,30687422.0958379,0.97876772,0.97959238
"205",2017-08-19,0.86979417,0.98553497,0.7758056,0.98271745,40217818.4154832,0.87658394,0.87992669
"206",2017-08-18,1.01819694,1.0348742,0.76822997,0.86559361,66497356.4295527,0.93669611,0.93827742
"207",2017-08-17,1.04464766,1.09983009,1.01312158,1.01411338,56999973.7212513,1.06169012,1.06166319
"208",2017-08-16,0.92212822,1.04427655,0.88121209,1.04427655,48911912.1395958,0.94458753,0.95151365
"209",2017-08-15,0.97878469,1.0027326,0.77808247,0.91038231,91785983.8303708,0.93193927,0.93746108
