"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"157",2017-10-26,289.00757501,292.3105998,282.19199137,286.3427405,170929.05361076,287.10091342,287.25237926
"158",2017-10-25,293.1410298,298.85573764,284.20795552,289.28168953,148514.4614758,289.83865855,289.70542361
"159",2017-10-24,284.59751869,302.20722517,278.00281103,292.78431911,205513.6169118,295.05254645,294.84918193
"160",2017-10-23,275.23586485,291.5997431,263.88885272,284.92056619,183432.53070457,275.1363634,274.93440005
"161",2017-10-22,277.90203502,283.88228704,269.86726678,275.71690057,158574.76419479,276.95464722,276.97146298
"162",2017-10-21,288.28452436,289.69722347,271.79716665,277.94824592,161976.40683684,284.00814089,284.05363169
"163",2017-10-20,295.12858068,300.77788376,287.55314569,288.52802061,155147.98628076,292.03465832,292.3475345
"164",2017-10-19,297.1629928,299.74603337,291.96850446,294.90604492,103438.0991669,295.37290465,295.27953355
"165",2017-10-18,299.60444978,300.16785305,279.50732829,296.79426744,130250.74483077,290.9015785,290.74882325
"166",2017-10-17,301.36030339,303.22926127,298.23734473,299.6513787,140952.22988021,300.92626235,300.96355484
"167",2017-10-16,308.49979647,310.81784466,300.63529074,301.31701347,123780.10560491,305.40146586,305.3775254
"168",2017-10-15,315.72697638,315.73389866,293.68953533,308.54813998,147321.62949048,303.74146772,303.88008746
"169",2017-10-14,309.55702461,318.20838795,305.98689696,315.13528516,135650.88147646,312.91891852,313.17747322
"170",2017-10-13,292.24758544,310.21418267,289.18617537,309.55669178,224979.51486543,302.51796898,301.78338405
"171",2017-10-12,298.15950896,298.38518663,290.31127402,291.83733484,139121.5801682,294.43688823,294.57273479
"172",2017-10-11,291.12344131,301.37382907,286.48980174,298.32646995,87420.60149983,293.51129015,293.67892005
"173",2017-10-10,282.93728784,294.98295092,279.86876272,290.75013964,112767.12798643,287.16714896,287.44796306
"174",2017-10-09,300.36636395,300.92576656,269.74539354,282.77150689,178791.00508318,292.00154455,292.62185932
"175",2017-10-08,310.12228729,314.55595569,300.69533552,301.69904021,107465.34771748,309.96390321,310.17214355
"176",2017-10-07,305.98525614,314.25648296,303.61166016,310.323171,86937.82512837,306.93498309,306.95200686
"177",2017-10-06,305.00276624,311.01418013,303.81146614,305.82263677,72231.19203933,306.59544011,306.57666587
"178",2017-10-05,305.0565698,307.11935175,296.28340557,305.25441117,87723.29189922,301.58801905,301.96407023
"179",2017-10-04,296.23482696,315.6696472,296.23482696,305.28086393,131972.60601469,305.80352031,305.50002181
"180",2017-10-03,307.90972227,309.28866809,291.2502401,296.08023427,121477.55443964,299.18461898,299.69473171
"181",2017-10-02,314.58498347,319.95399026,305.93651702,307.97344617,93448.44037545,314.98597553,315.07505349
"182",2017-10-01,326.93375697,327.63033135,315.04904483,315.04904483,77406.66753105,321.557229,321.38915312
"183",2017-09-30,326.61297186,331.21568754,326.04896826,326.94535639,82184.91386005,328.68385065,328.65429201
"184",2017-09-29,337.43751853,338.24758788,317.72133582,326.76902514,114298.16155087,327.34756185,327.3545009
"185",2017-09-28,345.96982992,346.32420419,328.12705025,337.58239939,145819.77881968,339.43710691,339.5945072
"186",2017-09-27,338.05250063,348.50006294,336.48782274,345.95841007,148882.91585476,341.45084587,341.30485534
"187",2017-09-26,344.3838468,348.86973316,337.67266268,338.30359247,132561.13219293,341.66516846,341.61461634
"188",2017-09-25,330.04077657,345.94629382,330.04077657,344.40022612,168525.66764881,338.53315656,339.11686231
"189",2017-09-24,350.58447407,357.08467836,329.71760439,329.71760439,330524.72075626,343.09372184,344.20312433
"190",2017-09-23,346.32717221,358.29291026,342.44212459,350.61150471,157799.59518004,349.32076018,349.5960697
"191",2017-09-22,329.02022357,354.94053231,329.02022357,346.97895014,260460.51449821,343.77432751,343.25508991
"192",2017-09-21,341.51117545,367.84361769,321.52422834,330.27725805,444161.11661203,345.56794532,345.83738919
"193",2017-09-20,323.23544364,349.73184499,316.47511542,341.10780135,220158.79646633,334.36343941,331.54314853
"194",2017-09-19,332.94953616,333.85137488,311.90463264,323.94097216,98428.16992923,323.56646005,323.42490493
"195",2017-09-18,311.02805276,335.48718557,311.02805276,332.26986622,169380.12116737,328.06127529,327.66065977
"196",2017-09-17,297.57678004,315.66874629,277.27526272,315.40068338,122430.22758471,295.17165825,295.75178381
"197",2017-09-16,284.66584649,300.96226831,277.10800563,298.38894512,147337.55684412,291.80674756,292.13127877
"198",2017-09-15,236.69074679,299.81502523,219.8587809,284.8757132,259771.41148072,264.28573326,261.48752401
"199",2017-09-14,299.79380977,302.76239922,235.96059388,235.96059388,143678.15338681,270.85919811,274.59860251
"200",2017-09-13,325.44099188,325.79735267,286.32152512,300.09616453,93250.29727632,302.1354354,302.78750942
"201",2017-09-12,318.53308946,328.513361,318.33109102,326.3372498,84167.88175673,324.20427243,324.39533431
"202",2017-09-11,321.66178557,331.85970816,314.8898026,318.56598752,78715.66725064,320.66031468,320.63851275
"203",2017-09-10,322.79348699,326.16867482,297.76428144,321.45025671,65443.36483905,312.65490465,312.79967865
"204",2017-09-09,334.9069948,335.5180843,313.42145566,322.77473027,72654.90761393,325.37709411,323.95469105
"205",2017-09-08,343.31147418,367.62998907,317.03956163,333.78178471,189470.73848557,336.48909917,340.01509522
"206",2017-09-07,346.89093987,347.80040491,333.7826092,343.92683739,71096.59883767,341.16555957,341.29142257
"207",2017-09-06,327.43394204,347.95488735,326.33593661,346.95003235,102353.96830469,336.51648952,337.02000665
"208",2017-09-05,317.43550166,333.67689049,286.10126996,327.04774743,163342.74069126,309.77788621,309.8142488
"209",2017-09-04,357.27088922,357.27088922,299.95251734,315.92153738,136924.68246893,326.86569034,329.18416485
"210",2017-09-03,352.2263349,372.61647736,338.75216947,356.881832,93864.44727259,355.80043907,355.35722185
"211",2017-09-02,392.77118108,396.17032166,327.26678047,349.49365383,153029.80500306,360.37496124,360.54532007
"212",2017-09-01,378.66869292,392.39791399,376.75624094,392.39791399,136774.76899543,383.64039433,383.18171466
"213",2017-08-31,368.25173711,380.79616662,368.24031678,378.66640541,92216.81133277,371.95721759,372.10707184
"214",2017-08-30,359.26736546,375.99240718,358.55626391,368.16557693,119506.91793863,365.66816247,365.57754383
"215",2017-08-29,357.32552374,367.008779,354.91595942,359.39097227,136868.71401627,359.68973924,359.61845984
"216",2017-08-28,363.4187964,368.78482775,351.23397001,357.16382881,161859.93373599,358.95732146,358.3900848
"217",2017-08-27,400.22524253,400.76901469,358.37918774,365.46942387,324783.35675543,377.14903073,375.07360927
"218",2017-08-26,315.91071256,410.91073557,315.48747771,401.02081493,675995.47288377,369.96707635,356.80493557
"219",2017-08-25,317.90029207,321.36378902,305.94744292,316.88621412,167305.11950617,314.09665106,314.15081194
"220",2017-08-24,293.28380426,313.41622752,291.09812602,313.41622752,183786.64437211,297.85056783,297.51678294
"221",2017-08-23,290.35353583,298.20909509,287.93820682,293.08373066,160277.19001364,292.43081937,292.39602582
"222",2017-08-22,280.03170339,301.22832447,260.02984241,290.78498464,251289.49940416,281.89449096,281.42071335
"223",2017-08-21,293.90697349,300.82132475,275.35273665,279.06482085,202395.31100145,287.91797761,287.21990413
"224",2017-08-20,288.22147418,328.68594239,287.90423256,293.50488519,360592.44890011,303.99936675,302.350465
"225",2017-08-19,224.71894913,351.10720984,224.71894913,290.700592,762111.6472539,271.59958707,257.32017969
"226",2017-08-18,235.33426596,239.93642284,219.50716227,224.62777357,221015.633052,233.39577256,232.45394461
"227",2017-08-17,232.47612924,261.5114425,230.18884979,235.38705414,411833.04167413,244.32377828,243.62801749
"228",2017-08-16,206.31666403,233.83543092,200.72151304,232.13541293,267235.66747177,220.07924724,218.20887128
"229",2017-08-15,200.65273761,207.88514215,197.21120124,205.1671905,184608.7286986,201.65464543,201.57749072
"230",2017-08-14,199.83708815,204.12805593,196.94752252,200.35522762,148066.04465598,200.50760465,200.55066902
"231",2017-08-13,207.19663131,210.19804183,197.10847508,199.70774822,181143.68815301,203.05270494,203.04123508
"232",2017-08-12,207.22905155,212.02327044,203.33819192,207.71280242,143962.86291288,207.88043657,207.88112726
"233",2017-08-11,201.43207246,209.91209604,200.87373938,206.76425536,137977.4907446,204.02790067,204.07632775
"234",2017-08-10,200.05146887,205.7465608,196.95641047,201.86317046,152251.5220383,202.02015569,201.99338842
"235",2017-08-09,204.95785959,206.55177097,194.41849746,200.9945915,159003.84433036,201.4054917,201.42824005
